Date mutation,Valeur fonciere,No voie,Type de voie,Voie,Code ID commune,Code postal,Commune,Code departement,Code commune,1er lot,Surface Carrez du 1er lot,Type local,Surface reelle bati,Nombre pieces principales
2020-01-22 00:00:00,809500,21.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,131,"70,04",Appartement,62,2
2020-01-24 00:00:00,1288000,37.0,RUE,RAYNOUARD,3208,75016.0,PARIS 16,75,116,12,"102,44",Appartement,103,4
2020-01-27 00:00:00,533500,149.0,RUE,DE LONGCHAMP,3208,75016.0,PARIS 16,75,116,13,"42,17",Appartement,40,2
2020-01-15 00:00:00,2240650,5.0,RUE,DUFRENOY,3208,75016.0,PARIS 16,75,116,533,"250,06",Appartement,157,5
2020-01-17 00:00:00,1567962,7.0,RUE,DE LA TOUR,3208,75016.0,PARIS 16,75,116,17,"135,02",Appartement,137,4
2020-01-27 00:00:00,1640000,7.0,AV,PDT WILSON,3208,75016.0,PARIS 16,75,116,45,"84,8",Appartement,174,6
2020-01-16 00:00:00,1174943,26.0,AV,PERRICHONT,3208,75016.0,PARIS 16,75,116,15,"104,21",Appartement,105,5
2020-01-14 00:00:00,448500,43.0,RUE,DU RANELAGH,3208,75016.0,PARIS 16,75,116,18,"48,18",Appartement,48,2
2020-01-17 00:00:00,729000,48.0,BD,MURAT,3208,75016.0,PARIS 16,75,116,23,"68,51",Appartement,68,3
2020-01-27 00:00:00,728000,32.0,RUE,DE L ASSOMPTION,3208,75016.0,PARIS 16,75,116,23,"57,92",Appartement,57,3
2020-01-28 00:00:00,2153950,27.0,AV,DE LAMBALLE,3208,75016.0,PARIS 16,75,116,26,"143,85",Appartement,120,5
2020-01-10 00:00:00,445000,9.0,RUE,DESBORDES VALMORE,3208,75016.0,PARIS 16,75,116,122,"34,8",Appartement,35,1
2020-01-16 00:00:00,807750,65.0,RUE,JEAN DE LA FONTAINE,3208,75016.0,PARIS 16,75,116,14,"74,02",Appartement,64,2
2020-01-24 00:00:00,1364850,8.0,RUE,SINGER,3208,75016.0,PARIS 16,75,116,85,"104,4",Appartement,100,3
2020-01-17 00:00:00,314000,2.0,SQ,JOUVENET,3208,75016.0,PARIS 16,75,116,21,"35,54",Appartement,36,3
2020-01-24 00:00:00,2900000,21.0,AV,DU MAL MAUNOURY,3208,75016.0,PARIS 16,75,116,18,"204,69",Appartement,210,4
2020-01-10 00:00:00,845000,48.0,RUE,BOISSIERE,3208,75016.0,PARIS 16,75,116,26,"75,49",Appartement,77,3
2020-01-13 00:00:00,686000,3.0,RUE,LYAUTEY,3208,75016.0,PARIS 16,75,116,25,"107,15",Appartement,107,4
2020-01-17 00:00:00,1177500,4.0,VLA,CHANEZ,3208,75016.0,PARIS 16,75,116,146,"85,02",Appartement,78,4
2020-01-24 00:00:00,360500,114.0,AV,VICTOR HUGO,3208,75016.0,PARIS 16,75,116,8,"36,51",Appartement,37,2
2020-02-05 00:00:00,2370000,3.0,RUE,EDMOND ABOUT,3208,75016.0,PARIS 16,75,116,48,"198,84",Appartement,215,6
2020-01-24 00:00:00,1705000,48.0,AV,FOCH,3208,75016.0,PARIS 16,75,116,45,"129,62",Appartement,110,3
2020-01-29 00:00:00,1135000,11.0,RUE,JEAN BOLOGNE,3208,75016.0,PARIS 16,75,116,8091,"84,43",Appartement,81,3
2020-01-24 00:00:00,1225000,4.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,2,"116,79",Appartement,120,5
2020-01-30 00:00:00,2578300,4.0,RUE,PICOT,3208,75016.0,PARIS 16,75,116,17,"215,14",Appartement,217,6
2020-01-14 00:00:00,456550,11.0,RUE,DU GAL DELESTRAINT,3208,75016.0,PARIS 16,75,116,1,"49,08",Appartement,49,2
2020-01-23 00:00:00,373000,30.0,RUE,FELICIEN DAVID,3208,75016.0,PARIS 16,75,116,76,"39,51",Appartement,42,1
2020-01-23 00:00:00,1085625,15.0,QUAI,LOUIS BLERIOT,3208,75016.0,PARIS 16,75,116,11,"102,95",Appartement,107,4
2020-01-31 00:00:00,180850,94.0,QUAI,LOUIS BLERIOT,3208,75016.0,PARIS 16,75,116,78,"19,78",Appartement,23,1
2020-02-06 00:00:00,207547,20.0,RUE,JOUVENET,3208,75016.0,PARIS 16,75,116,250,"22,18",Appartement,25,1
2020-01-23 00:00:00,736600,68.0,BD,EXELMANS,3208,75016.0,PARIS 16,75,116,336,"82,18",Appartement,82,1
2020-01-15 00:00:00,1580000,3.0,RUE,OCTAVE FEUILLET,3208,75016.0,PARIS 16,75,116,44,"128,26",Appartement,120,6
2020-01-31 00:00:00,135000,24.0,RUE,DE L ANNONCIATION,3208,75016.0,PARIS 16,75,116,137,"13,53",Appartement,15,1
2020-01-16 00:00:00,180500,61.0,RUE,D AUTEUIL,3208,75016.0,PARIS 16,75,116,44,"15,9",Appartement,16,1
2020-01-30 00:00:00,145000,19.0,RUE,DESBORDES VALMORE,3208,75016.0,PARIS 16,75,116,44,"13,7",Appartement,12,1
2020-02-03 00:00:00,4075000,97.0,AV,VICTOR HUGO,3208,75016.0,PARIS 16,75,116,21,"315,55",Appartement,314,8
2020-02-04 00:00:00,2765000,51.0,AV,FOCH,3208,75016.0,PARIS 16,75,116,63,"41,88",Appartement,43,2
2020-01-30 00:00:00,895503,16.0,RUE,FELICIEN DAVID,3208,75016.0,PARIS 16,75,116,37,"78,84",Appartement,79,3
2020-02-05 00:00:00,1545000,63.0,AV,RAYMOND POINCARE,3208,75016.0,PARIS 16,75,116,103,"133,04",Appartement,129,5
2020-02-12 00:00:00,310200,22.0,RUE,DE LA TOUR,3208,75016.0,PARIS 16,75,116,12,"30,35",Appartement,41,2
2020-01-23 00:00:00,563050,28.0,RUE,SPONTINI,3208,75016.0,PARIS 16,75,116,221,"58,67",Appartement,30,2
2020-02-07 00:00:00,652940,85.0,BD,SUCHET,3208,75016.0,PARIS 16,75,116,119,"68,15",Appartement,70,3
2020-01-31 00:00:00,1241634,91.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,518,"90,13",Appartement,90,4
2020-02-01 00:00:00,255000,16.0,RUE,LE MAROIS,3208,75016.0,PARIS 16,75,116,39,"23,6",Appartement,24,1
2020-02-12 00:00:00,1266100,4.0,AV,DE L ABBE ROUSSEL,3208,75016.0,PARIS 16,75,116,121,"76,53",Appartement,74,4
2020-01-31 00:00:00,524000,22.0,RUE,LE MAROIS,3208,75016.0,PARIS 16,75,116,8,"64,52",Appartement,63,3
2020-01-27 00:00:00,466000,41.0,BD,DE MONTMORENCY,3208,75016.0,PARIS 16,75,116,175,"38,77",Appartement,76,1
2020-02-11 00:00:00,969700,23.0,RUE,LE SUEUR,3208,75016.0,PARIS 16,75,116,29,"71,93",Appartement,71,3
2020-01-27 00:00:00,1730000,192.0,AV,VICTOR HUGO,3208,75016.0,PARIS 16,75,116,28,"138,05",Appartement,105,4
2020-02-12 00:00:00,878250,42.0,RUE,RIBERA,3208,75016.0,PARIS 16,75,116,530,"83,21",Appartement,80,3
2020-01-07 00:00:00,308729,12.0,BD,EXELMANS,3208,75016.0,PARIS 16,75,116,128,"40,8",Appartement,41,1
2020-02-17 00:00:00,544000,4.0,RUE,PIERRE GUERIN,3208,75016.0,PARIS 16,75,116,25,"48,82",Appartement,50,3
2020-02-14 00:00:00,1762000,14.0,AV,MARCEL PROUST,3208,75016.0,PARIS 16,75,116,89,"75,5",Appartement,77,3
2020-02-04 00:00:00,1361000,7.0,RUE,DES EAUX,3208,75016.0,PARIS 16,75,116,7,"112,66",Appartement,112,4
2020-02-18 00:00:00,1011600,104.0,QUAI,LOUIS BLERIOT,3208,75016.0,PARIS 16,75,116,1003,"94,98",Appartement,100,4
2020-01-28 00:00:00,1509450,5.0,AV,FREMIET,3208,75016.0,PARIS 16,75,116,32,"133,19",Appartement,127,5
2020-02-04 00:00:00,814900,121.0,BD,MURAT,3208,75016.0,PARIS 16,75,116,15,"81,85",Appartement,84,4
2020-02-03 00:00:00,1654000,3.0,RUE,GOETHE,3208,75016.0,PARIS 16,75,116,2,"146,66",Appartement,150,5
2020-02-12 00:00:00,1095000,51.0,RUE,DU GAL DELESTRAINT,3208,75016.0,PARIS 16,75,116,8,"116,55",Appartement,112,5
2020-01-27 00:00:00,1306000,34.0,RUE,DES VIGNES,3208,75016.0,PARIS 16,75,116,29,"89,5",Appartement,89,4
2020-02-19 00:00:00,325000,93.0,RUE,DE LA FAISANDERIE,3208,75016.0,PARIS 16,75,116,36,33,Appartement,32,1
2020-02-10 00:00:00,1701000,67.0,RUE,DU RANELAGH,3208,75016.0,PARIS 16,75,116,57,"151,85",Appartement,136,5
2020-01-30 00:00:00,601288,114.0,RUE,MICHEL ANGE,3208,75016.0,PARIS 16,75,116,78,"60,75",Appartement,58,2
2020-01-28 00:00:00,1522500,34.0,RUE,DOCTEUR BLANCHE,3208,75016.0,PARIS 16,75,116,1123,"128,02",Appartement,127,5
2020-01-14 00:00:00,"502492,03",19.0,RUE,DU GAL APPERT,3208,75016.0,PARIS 16,75,116,16,"35,64",Appartement,38,1
2020-02-14 00:00:00,1585300,3.0,RUE,BENJAMIN FRANKLIN,3208,75016.0,PARIS 16,75,116,11,"133,68",Appartement,131,5
2020-01-31 00:00:00,1496250,67.0,AV,MOZART,3208,75016.0,PARIS 16,75,116,6,"129,2",Appartement,99,4
2020-02-13 00:00:00,797000,81.0,RUE,DE LA FAISANDERIE,3208,75016.0,PARIS 16,75,116,22,"57,45",Appartement,56,2
2020-02-26 00:00:00,681600,33.0,RUE,SPONTINI,3208,75016.0,PARIS 16,75,116,6,"52,77",Appartement,65,3
2020-01-31 00:00:00,295000,131.0,BD,MURAT,3208,75016.0,PARIS 16,75,116,15,"27,01",Appartement,22,1
2020-02-14 00:00:00,615824,94.0,RUE,DE L ASSOMPTION,3208,75016.0,PARIS 16,75,116,487,"47,63",Appartement,48,2
2020-02-18 00:00:00,2845500,3.0,RUE,DE TRAKTIR,3208,75016.0,PARIS 16,75,116,10,"181,35",Appartement,175,6
2020-02-06 00:00:00,2247584,4.0,VLA,JOCELYN,3208,75016.0,PARIS 16,75,116,411,"179,72",Appartement,180,7
2020-02-17 00:00:00,1403850,34.0,RUE,ERLANGER,3208,75016.0,PARIS 16,75,116,10,"116,12",Appartement,109,4
2020-02-28 00:00:00,1195100,51.0,RUE,DU GAL DELESTRAINT,3208,75016.0,PARIS 16,75,116,18,"117,55",Appartement,106,5
2020-02-28 00:00:00,272000,18.0,RUE,MESNIL,3208,75016.0,PARIS 16,75,116,117,"31,87",Appartement,34,2
2020-02-28 00:00:00,1407450,7.0,VLA,EUGENE MANUEL,3208,75016.0,PARIS 16,75,116,102,"99,03",Appartement,102,4
2020-02-21 00:00:00,1490300,99.0,RUE,DE LONGCHAMP,3208,75016.0,PARIS 16,75,116,7,"105,2",Appartement,105,5
2020-03-05 00:00:00,392100,9.0,RUE,DESBORDES VALMORE,3208,75016.0,PARIS 16,75,116,101,"30,75",Appartement,31,1
2020-02-13 00:00:00,1081700,100.0,RUE,CHARDON LAGACHE,3208,75016.0,PARIS 16,75,116,12,"93,67",Appartement,90,3
2020-02-27 00:00:00,1439900,14.0,AV,THEOPHILE GAUTIER,3208,75016.0,PARIS 16,75,116,32,"112,04",Appartement,115,4
2020-02-27 00:00:00,525000,9.0,AV,ALPHONSE XIII,3208,75016.0,PARIS 16,75,116,12,"41,38",Appartement,41,2
2020-03-02 00:00:00,470690,39.0,RUE,LE MAROIS,3208,75016.0,PARIS 16,75,116,16,"44,6",Appartement,43,2
2020-03-04 00:00:00,336000,77.0,RUE,BOILEAU,3208,75016.0,PARIS 16,75,116,10,"41,08",Appartement,43,2
2020-03-03 00:00:00,921630,51.0,RUE,MOLITOR,3208,75016.0,PARIS 16,75,116,29,"76,8",Appartement,85,5
2020-03-06 00:00:00,393000,39.0,AV,D EYLAU,3208,75016.0,PARIS 16,75,116,67,"33,04",Appartement,155,7
2020-02-19 00:00:00,909750,2.0,RUE,DEBROUSSE,3208,75016.0,PARIS 16,75,116,8,"60,24",Appartement,58,3
2020-02-20 00:00:00,1016550,33.0,AV,THEOPHILE GAUTIER,3208,75016.0,PARIS 16,75,116,28,"95,94",Appartement,94,4
2020-03-02 00:00:00,1330000,28.0,AV,MOZART,3208,75016.0,PARIS 16,75,116,107,"114,44",Appartement,120,5
2020-03-10 00:00:00,361000,50.0,RUE,LAURISTON,3208,75016.0,PARIS 16,75,116,24,"39,41",Appartement,37,3
2020-03-02 00:00:00,1950000,30.0,AV,PDT WILSON,3208,75016.0,PARIS 16,75,116,33,"135,05",Appartement,135,4
2020-03-11 00:00:00,606030,25.0,AV,PIERRE 1ER SERBIE,3208,75016.0,PARIS 16,75,116,30,"52,14",Appartement,25,1
2020-02-24 00:00:00,266000,46.0,RUE,CHARDON LAGACHE,3208,75016.0,PARIS 16,75,116,98,"21,87",Appartement,22,1
2020-02-24 00:00:00,409000,173.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,9,"47,57",Appartement,48,2
2020-02-18 00:00:00,445900,69.0,RUE,DE LA FAISANDERIE,3208,75016.0,PARIS 16,75,116,1,"38,32",Appartement,35,1
2020-03-02 00:00:00,599000,21.0,RUE,FANTIN LATOUR,3208,75016.0,PARIS 16,75,116,15,"50,8",Appartement,50,3
2020-03-11 00:00:00,507800,95.0,RUE,BOILEAU,3208,75016.0,PARIS 16,75,116,19,"57,84",Appartement,60,2
2020-02-21 00:00:00,4657000,40.0,AV,FOCH,3208,75016.0,PARIS 16,75,116,408,"390,1",Appartement,379,9
2020-03-04 00:00:00,293000,26.0,RUE,POUSSIN,3208,75016.0,PARIS 16,75,116,52,"27,14",Appartement,40,1
2020-02-27 00:00:00,2065000,6.0,RUE,EUGENE LABICHE,3208,75016.0,PARIS 16,75,116,42,"168,1",Appartement,170,5
2020-02-28 00:00:00,1210000,11.0,RUE,DE LA FAISANDERIE,3208,75016.0,PARIS 16,75,116,23,"79,31",Appartement,80,2
2020-02-24 00:00:00,2680000,8.0,RUE,MASPERO,3208,75016.0,PARIS 16,75,116,8,"194,8",Appartement,146,4
2020-02-27 00:00:00,326000,3.0,AV,FOCH,3208,75016.0,PARIS 16,75,116,1,"33,6",Appartement,20,1
2020-03-12 00:00:00,524750,8.0,RUE,LAURENT PICHAT,3208,75016.0,PARIS 16,75,116,16,"47,78",Appartement,50,2
2020-03-11 00:00:00,472400,171.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,6,"41,2",Appartement,41,2
2020-03-16 00:00:00,371400,26.0,RUE,JOUVENET,3208,75016.0,PARIS 16,75,116,36,"29,03",Appartement,28,1
2020-02-18 00:00:00,588300,22.0,RUE,LE MAROIS,3208,75016.0,PARIS 16,75,116,13,"69,99",Appartement,70,3
2020-03-06 00:00:00,1035000,12.0,RUE,CHERNOVIZ,3208,75016.0,PARIS 16,75,116,103,"73,9",Appartement,60,2
2020-03-06 00:00:00,759200,175.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,111,"83,96",Appartement,80,4
2020-03-06 00:00:00,1136200,51.0,RUE,DU GAL DELESTRAINT,3208,75016.0,PARIS 16,75,116,14,"118,45",Appartement,116,4
2020-03-04 00:00:00,407767,6.0,RUE,ROBERT LE COIN,3208,75016.0,PARIS 16,75,116,24,"47,01",Appartement,43,1
2020-02-25 00:00:00,844265,10.0,RUE,DE CIVRY,3208,75016.0,PARIS 16,75,116,20,"76,02",Appartement,73,3
2020-03-06 00:00:00,158000,19.0,RUE,DE CIVRY,3208,75016.0,PARIS 16,75,116,147,"12,51",Appartement,11,1
2020-02-28 00:00:00,165000,35.0,RUE,VITAL,3208,75016.0,PARIS 16,75,116,62,"11,04",Appartement,11,1
2020-03-09 00:00:00,800350,112.0,QUAI,LOUIS BLERIOT,3208,75016.0,PARIS 16,75,116,749,"92,48",Appartement,92,4
2020-03-04 00:00:00,680000,23.0,RUE,VAN LOO,3208,75016.0,PARIS 16,75,116,19,"76,9",Appartement,78,3
2020-03-03 00:00:00,1494200,42.0,RUE,CHARDON LAGACHE,3208,75016.0,PARIS 16,75,116,18,"135,65",Appartement,140,4
2020-03-16 00:00:00,247400,48.0,AV,FOCH,3208,75016.0,PARIS 16,75,116,30,"20,03",Appartement,20,1
2020-03-11 00:00:00,716000,15.0,RUE,DES BELLES FEUILLES,3208,75016.0,PARIS 16,75,116,14,"64,2",Appartement,80,4
2020-03-05 00:00:00,492502,19.0,RUE,DU GAL DELESTRAINT,3208,75016.0,PARIS 16,75,116,21,"41,18",Appartement,41,2
2020-02-26 00:00:00,304250,54.0,AV,D IENA,3208,75016.0,PARIS 16,75,116,29,"22,7",Appartement,25,1
2020-03-05 00:00:00,728868,48.0,RUE,RAFFET,3208,75016.0,PARIS 16,75,116,18,"72,04",Appartement,66,3
2020-03-12 00:00:00,614000,15.0,RUE,DES BELLES FEUILLES,3208,75016.0,PARIS 16,75,116,9,"55,95",Appartement,55,3
2020-03-16 00:00:00,259000,67.0,BD,SUCHET,3208,75016.0,PARIS 16,75,116,165,"20,67",Appartement,22,2
2020-03-20 00:00:00,580500,91.0,RUE,BOILEAU,3208,75016.0,PARIS 16,75,116,11,"56,73",Appartement,59,2
2020-03-16 00:00:00,1264500,110.0,AV,MOZART,3208,75016.0,PARIS 16,75,116,12,"101,67",Appartement,107,4
2020-03-27 00:00:00,944300,3.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,10,"72,86",Appartement,75,2
2020-03-31 00:00:00,204000,66.0,AV,KLEBER,3208,75016.0,PARIS 16,75,116,42,"10,83",Appartement,11,1
2020-03-04 00:00:00,308440,14.0,RUE,LE MAROIS,3208,75016.0,PARIS 16,75,116,3,"31,71",Appartement,32,1
2020-03-25 00:00:00,162500,17.0,RUE,PETRARQUE,3208,75016.0,PARIS 16,75,116,30,"14,98",Appartement,15,1
2020-03-11 00:00:00,3800000,49.0,RUE,DE BOULAINVILLIERS,3208,75016.0,PARIS 16,75,116,114,"265,11",Appartement,92,4
2020-03-27 00:00:00,230000,17.0,RUE,JOUVENET,3208,75016.0,PARIS 16,75,116,49,"26,58",Appartement,24,1
2020-03-16 00:00:00,392025,75.0,RUE,MICHEL ANGE,3208,75016.0,PARIS 16,75,116,38,"82,35",Appartement,86,3
2020-03-16 00:00:00,285000,77.0,AV,RAYMOND POINCARE,3208,75016.0,PARIS 16,75,116,94,"16,05",Appartement,15,2
2020-03-12 00:00:00,2020000,18.0,RUE,LALO,3208,75016.0,PARIS 16,75,116,3,"190,47",Appartement,182,6
2020-03-26 00:00:00,1355000,21.0,RUE,POUSSIN,3208,75016.0,PARIS 16,75,116,12,"110,5",Appartement,105,4
2020-03-16 00:00:00,1252420,3.0,RUE,DES EAUX,3208,75016.0,PARIS 16,75,116,10,102,Appartement,108,4
2020-03-27 00:00:00,385000,20.0,RUE,JOUVENET,3208,75016.0,PARIS 16,75,116,265,"36,24",Appartement,42,2
2020-03-20 00:00:00,575000,63.0,AV,MARCEAU,3208,75016.0,PARIS 16,75,116,133,"44,85",Appartement,33,1
2020-03-11 00:00:00,1298800,8.0,RUE,PAUL VALERY,3208,75016.0,PARIS 16,75,116,2,"125,77",Appartement,127,7
2020-04-01 00:00:00,704000,92.0,RUE,RAYNOUARD,3208,75016.0,PARIS 16,75,116,7,"68,49",Appartement,69,3
2020-03-25 00:00:00,1056850,26.0,RUE,POUSSIN,3208,75016.0,PARIS 16,75,116,42,"88,82",Appartement,92,4
2020-03-26 00:00:00,7200000,23.0,BD,DE BEAUSEJOUR,3208,75016.0,PARIS 16,75,116,11,595,Appartement,241,8
2020-04-07 00:00:00,670000,29.0,RUE,DAVIOUD,3208,75016.0,PARIS 16,75,116,113,"60,86",Appartement,64,4
2020-04-10 00:00:00,1782000,20.0,BD,SUCHET,3208,75016.0,PARIS 16,75,116,106,"162,46",Appartement,165,6
2020-04-17 00:00:00,1241050,24.0,RUE,CLAUDE LORRAIN,3208,75016.0,PARIS 16,75,116,23,"129,06",Appartement,129,4
2020-04-20 00:00:00,"168666,67",21.0,RUE,DESBORDES VALMORE,3208,75016.0,PARIS 16,75,116,101,"60,73",Appartement,75,3
2020-03-23 00:00:00,685000,107.0,RUE,LAURISTON,3208,75016.0,PARIS 16,75,116,24,"55,4",Appartement,40,2
2020-04-06 00:00:00,5550000,19.0,RUE,OCTAVE FEUILLET,3208,75016.0,PARIS 16,75,116,12,"328,35",Appartement,346,9
2020-04-10 00:00:00,1335000,130.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,1,"112,11",Appartement,112,4
2020-04-24 00:00:00,485000,22.0,AV,FOCH,3208,75016.0,PARIS 16,75,116,64,"34,49",Appartement,34,1
2020-04-14 00:00:00,352000,20.0,RUE,LAURISTON,3208,75016.0,PARIS 16,75,116,22,"32,02",Appartement,31,1
2020-04-27 00:00:00,275000,64.0,RUE,PERGOLESE,3208,75016.0,PARIS 16,75,116,5,"20,6",Appartement,20,1
2020-04-27 00:00:00,978000,6.0,RUE,ROBERT LE COIN,3208,75016.0,PARIS 16,75,116,16,"73,71",Appartement,74,3
2020-04-23 00:00:00,755000,42.0,AV,GEORGES MANDEL,3208,75016.0,PARIS 16,75,116,10,"75,97",Appartement,80,3
2020-04-27 00:00:00,1990000,131.0,AV,DE MALAKOFF,3208,75016.0,PARIS 16,75,116,13,"140,33",Appartement,180,6
2020-04-22 00:00:00,1600000,17.0,AV,VION WHITCOMB,3208,75016.0,PARIS 16,75,116,12,"121,8",Appartement,130,3
2020-04-29 00:00:00,170000,5.0,RUE,CHALGRIN,3208,75016.0,PARIS 16,75,116,64,"11,97",Appartement,9,1
2020-04-07 00:00:00,1259550,19.0,RUE,MASSENET,3208,75016.0,PARIS 16,75,116,19,"90,6",Appartement,90,4
2020-04-08 00:00:00,579500,22.0,AV,DE LAMBALLE,3208,75016.0,PARIS 16,75,116,24,"54,15",Appartement,65,2
2020-04-30 00:00:00,750000,166.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,108,"101,84",Appartement,97,4
2020-04-07 00:00:00,1020000,5.0,RUE,ISABEY,3208,75016.0,PARIS 16,75,116,39,"91,2",Appartement,91,3
2020-04-30 00:00:00,562740,43.0,RUE,DE CHAILLOT,3208,75016.0,PARIS 16,75,116,26,"35,15",Appartement,42,2
2020-04-30 00:00:00,225000,56.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,307,"17,8",Appartement,18,1
2020-05-07 00:00:00,483371,39.0,RUE,MOLITOR,3208,75016.0,PARIS 16,75,116,9,"52,25",Appartement,33,1
2020-04-17 00:00:00,1056000,11.0,RUE,RENE BAZIN,3208,75016.0,PARIS 16,75,116,10,"89,59",Appartement,75,5
2020-04-17 00:00:00,860577,117.0,BD,MURAT,3208,75016.0,PARIS 16,75,116,16,"86,55",Appartement,100,3
2020-04-30 00:00:00,206000,7.0,RUE,DUBAN,3208,75016.0,PARIS 16,75,116,6,"16,01",Appartement,16,1
2020-04-24 00:00:00,210000,108.0,RUE,MICHEL ANGE,3208,75016.0,PARIS 16,75,116,77,"16,21",Appartement,18,1
2020-05-12 00:00:00,229000,52.0,RUE,DOCTEUR BLANCHE,3208,75016.0,PARIS 16,75,116,34,"22,31",Appartement,24,1
2020-04-29 00:00:00,1556150,128.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,3,"129,57",Appartement,110,5
2020-05-14 00:00:00,340300,47.0,RUE,ERLANGER,3208,75016.0,PARIS 16,75,116,159,"33,25",Appartement,33,1
2020-04-17 00:00:00,725970,1.0,VLA,CHANEZ,3208,75016.0,PARIS 16,75,116,62,"63,01",Appartement,70,2
2020-04-17 00:00:00,562600,78.0,RUE,MICHEL ANGE,3208,75016.0,PARIS 16,75,116,25,"53,8",Appartement,53,3
2020-04-30 00:00:00,753000,1.0,VLA,JOCELYN,3208,75016.0,PARIS 16,75,116,107,"72,88",Appartement,76,2
2020-04-27 00:00:00,970000,8.0,RUE,PAUL DUPUY,3208,75016.0,PARIS 16,75,116,173,"90,92",Appartement,85,3
2020-05-18 00:00:00,382500,126.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,20,"44,81",Appartement,44,3
2020-05-14 00:00:00,855100,103.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,1069,"74,02",Appartement,74,2
2020-05-15 00:00:00,281300,42.0,BD,EXELMANS,3208,75016.0,PARIS 16,75,116,36,"30,04",Appartement,23,1
2020-05-15 00:00:00,1204500,50.0,RUE,JEAN DE LA FONTAINE,3208,75016.0,PARIS 16,75,116,417,"96,02",Appartement,113,3
2020-05-14 00:00:00,240000,15.0,RUE,D AUTEUIL,3208,75016.0,PARIS 16,75,116,3,"22,31",Appartement,22,1
2020-04-29 00:00:00,630000,2.0,RUE,AUGUSTE MAQUET,3208,75016.0,PARIS 16,75,116,13,"63,51",Appartement,60,3
2020-05-15 00:00:00,501500,46.0,RUE,RAFFET,3208,75016.0,PARIS 16,75,116,590,"41,61",Appartement,42,2
2020-05-14 00:00:00,850000,22.0,RUE,SPONTINI,3208,75016.0,PARIS 16,75,116,10,"78,02",Appartement,80,3
2020-05-13 00:00:00,346000,5.0,RUE,JOUVENET,3208,75016.0,PARIS 16,75,116,227,"39,9",Appartement,41,2
2020-05-15 00:00:00,623000,127.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,18,"52,59",Appartement,24,2
2020-05-22 00:00:00,883200,14.0,RUE,WEBER,3208,75016.0,PARIS 16,75,116,108,"80,03",Appartement,79,4
2020-02-25 00:00:00,620000,17.0,RUE,LAURISTON,3208,75016.0,PARIS 16,75,116,17,"58,7",Appartement,61,3
2020-05-15 00:00:00,1250000,19.0,RUE,DE L YVETTE,3208,75016.0,PARIS 16,75,116,113,"105,48",Appartement,110,4
2020-05-04 00:00:00,810170,56.0,BD,EXELMANS,3208,75016.0,PARIS 16,75,116,15,"73,35",Appartement,73,4
2020-04-28 00:00:00,355000,73.0,AV,DE VERSAILLES,3208,75016.0,PARIS 16,75,116,30,"32,42",Appartement,26,1
2020-03-27 00:00:00,"521516,3",7.0,RUE,LEKAIN,3208,75016.0,PARIS 16,75,116,30,"37,57",Appartement,40,2
2020-05-20 00:00:00,405000,12.0,RUE,SAINT DIDIER,3208,75016.0,PARIS 16,75,116,4,"33,96",Appartement,36,2
2020-05-20 00:00:00,2700000,46.0,BD,FLANDRIN,3208,75016.0,PARIS 16,75,116,13,"205,71",Appartement,206,6
2020-05-15 00:00:00,500850,31.0,RUE,RAFFET,3208,75016.0,PARIS 16,75,116,22,"48,95",Appartement,47,2
2020-05-26 00:00:00,2534100,77.0,RUE,DE LA POMPE,3208,75016.0,PARIS 16,75,116,4,"227,85",Appartement,232,8
2020-05-19 00:00:00,936000,116.0,QUAI,LOUIS BLERIOT,3208,75016.0,PARIS 16,75,116,667,"78,39",Appartement,76,2
2020-05-19 00:00:00,385011,90.0,RUE,RAYNOUARD,3208,75016.0,PARIS 16,75,116,19,"29,91",Appartement,32,1
2020-04-08 00:00:00,521590,11.0,RUE,DE MAGDEBOURG,3208,75016.0,PARIS 16,75,116,123,"42,47",Appartement,89,5
2020-04-08 00:00:00,550410,11.0,RUE,DE MAGDEBOURG,3208,75016.0,PARIS 16,75,116,124,"45,85",Appartement,92,4
2020-05-28 00:00:00,3925000,97.0,AV,VICTOR HUGO,3208,75016.0,PARIS 16,75,116,24,"287,98",Appartement,295,6
2020-05-12 00:00:00,320000,14.0,RUE,DE MUSSET,3208,75016.0,PARIS 16,75,116,15,"27,32",Appartement,33,2
2020-04-15 00:00:00,2611930,1.0,RUE,EDOUARD FOURNIER,3208,75016.0,PARIS 16,75,116,12,"221,5",Appartement,200,5
